1,0,12.34,834.94,,2,0,23.24,985.215,,3,0,34.593,762.136,,4,0,45.104,1198.48
1,1,12.414,842.339,,2,1,23.574,1553.83,,3,1,34.476,1174.98,,4,1,45.589,2153.58
1,2,12.45,832.318,,2,2,24.426,1894.16,,3,2,34.864,1506.26,,4,2,44.297,212.399
1,3,11.986,683.492,,2,3,23.848,1804.6,,3,3,34.239,804.744,,4,3,46.434,2065.19
1,4,12.696,1844.7,,2,4,24.255,1998.82,,3,4,35.148,1923.16,,4,4,46.655,2101.71
1,5,12.52,490.929,,2,5,24.087,1977.52,,3,5,34.664,883.614,,4,5,45.06,898.908
1,6,13.56,1015.95,,2,6,23.733,1157.14,,3,6,34.842,567.49,,4,6,45.79,1538.44
1,7,12.736,1817.61,,2,7,24.537,1950.37,,3,7,34.824,1768.89,,4,7,46.475,1996.88
1,8,12.353,1307.78,,2,8,23.243,376.391,,3,8,35.531,1643.3,,4,8,45.037,1731.52
1,9,11.223,1722.02,,2,9,23.073,336.868,,3,9,34.729,1802.91,,4,9,45.106,743.167
1,10,12.684,883.328,,2,10,23.68,2111.7,,3,10,35.037,1581.17,,4,10,44.562,904.64
1,11,13.265,1458.52,,2,11,23.11,224.586,,3,11,34.943,1352.58,,4,11,45.525,552.625
1,12,12.025,54.432,,2,12,23.55,2114.06,,3,12,34.475,674.641,,4,12,44.228,170.711
1,13,12.696,888.346,,2,13,23.305,563.178,,3,13,34.744,711.65,,4,13,45.991,434.001
1,14,12.932,1057.76,,2,14,23.698,521.566,,3,14,34.56,493.686,,4,14,45.36,619.442
1,15,11.269,291.767,,2,15,23.791,1743.22,,3,15,35.023,374.397,,4,15,45.875,1897.6
1,16,12.186,573.542,,2,16,23.521,1087.71,,3,16,35.031,1925.37,,4,16,45.888,1898.52
1,17,11.778,1706.69,,2,17,23.127,824.273,,3,17,34.698,561.235,,4,17,46.316,2008.61
1,18,13.596,1093.69,,2,18,23.407,654.006,,3,18,35.083,1691.57,,4,18,45.095,894.31
1,19,12.427,1668.29,,2,19,24.108,2010.35,,3,19,33.997,943.634,,4,19,45.7,1804.56
1,20,12.855,392.843,,2,20,23.397,210.99,,3,20,34.573,1814.15,,4,20,46.014,1942.84
1,21,11.493,35.859,,2,21,23.648,1499.1,,3,21,34.775,1331.8,,4,21,45.552,1909.77
1,22,13.509,480.55,,2,22,23.484,195.23,,3,22,35.351,2000,,4,22,45.093,1731.73
1,23,12.758,473.615,,2,23,23.093,1697.5,,3,23,35.015,1977.99,,4,23,46.544,2105.31
1,24,12.416,1576.72,,2,24,24.512,1897.09,,3,24,35.063,1683.18,,4,24,45.716,377.264
1,25,11.915,1771.1,,2,25,24.033,1991.15,,3,25,35.643,2005.47,,4,25,45.695,1540.54
1,26,13.196,444.481,,2,26,23.182,461.571,,3,26,34.58,1458.01,,4,26,46.336,2118.16
1,27,11.558,344.491,,2,27,24.035,1234.43,,3,27,35.255,1978.71,,4,27,44.908,123.853
1,28,12.187,2125.11,,2,28,22.851,340.001,,3,28,34.449,1228.73,,4,28,45.181,1070.99
1,29,12.774,1888.31,,2,29,23.629,718.512,,3,29,34.822,1815.35,,4,29,45.653,1366.48
1,30,13.294,1948.43,,2,30,23.497,1609.87,,3,30,34.823,263.998,,4,30,46.284,2120.61
1,31,13.082,1952.01,,2,31,23.791,924.481,,3,31,34.925,1600.16,,4,31,45.273,805.23
1,32,13.05,1935.39,,2,32,24.029,1249.1,,3,32,34.446,892.606,,4,32,45.683,461.745
1,33,12.797,1554.86,,2,33,24.085,1306.11,,3,33,35.408,431.973,,4,33,46.155,1989.69
1,34,13.239,1441.48,,2,34,23.421,120.553,,3,34,35.089,2000.98,,4,34,45.16,1826.61
1,35,13.171,1934.5,,2,35,23.565,2114.63,,3,35,34.899,1979.94,,4,35,45.796,461.022
1,36,12.823,1885.79,,2,36,23.496,893.65,,3,36,35.085,2018.52,,4,36,45.214,999.188
1,37,12.432,2054.66,,2,37,23.879,2022,,3,37,34.452,1315.21,,4,37,45.511,628.093
1,38,12.815,1484.49,,2,38,23.864,1628.05,,3,38,35.105,1657.01,,4,38,45.874,1746.86
1,39,13.282,941.726,,2,39,23.877,1812.16,,3,39,35.424,1577.38,,4,39,45.44,1563.85
1,40,12.565,531.794,,2,40,24.296,2080.67,,3,40,34.661,527.541,,4,40,44.978,1507.34
1,41,12.62,2075.65,,2,41,23.224,521.243,,3,41,33.59,78.664,,4,41,45.83,2125.13
1,42,11.743,304.303,,2,42,23.196,1024.84,,3,42,34.961,1627.03,,4,42,45.621,1678.34
1,43,12.338,760.496,,2,43,22.876,482.812,,3,43,34.822,1694.18,,4,43,45.238,535.207
1,44,12.045,734.469,,2,44,23.229,477.801,,3,44,34.893,1555.42,,4,44,45.628,1318.77
1,45,11.897,668.346,,2,45,23.256,1705.94,,3,45,34.985,1739.54,,4,45,44.872,1201.85
1,46,12.73,418.443,,2,46,22.949,304.865,,3,46,33.457,38.969,,4,46,45.776,697.675
1,47,13.231,1207.13,,2,47,23.017,75.078,,3,47,34.653,1239.01,,4,47,45.197,1218.1
1,48,13.388,1119.19,,2,48,23.299,279.679,,3,48,35.566,2075.41,,4,48,45.784,1776.85
1,49,12.452,492.852,,2,49,23.263,1706.93,,3,49,34.186,1077.44,,4,49,44.51,162.388
1,50,13.066,1836.54,,2,50,23.627,1607.79,,3,50,34.596,1347.99,,4,50,44.657,338.459
1,51,11.538,1721.93,,2,51,23.031,2129.58,,3,51,34.596,789.892,,4,51,44.97,368.426
1,52,11.626,139.279,,2,52,23.19,1720.29,,3,52,35.273,1676.36,,4,52,46.002,1474.45
1,53,13.058,1403.36,,2,53,23.336,1697,,3,53,34.861,708.318,,4,53,45.913,1617.4
1,54,12.512,2117.55,,2,54,22.999,365.987,,3,54,33.144,190.798,,4,54,45.008,254.538
1,55,11.919,2131.08,,2,55,23.337,531.283,,3,55,34.261,93.185,,4,55,44.912,1275.18
1,56,12.779,1343.36,,2,56,22.85,956.101,,3,56,34.439,1247.58,,4,56,46.141,1406.76
1,57,11.36,54.878,,2,57,24,1175.91,,3,57,34.572,651.095,,4,57,45.018,1083.6
1,58,13.757,1048.83,,2,58,22.902,204.963,,3,58,34.11,989.133,,4,58,45.103,1037.48
1,59,12.985,1109.48,,2,59,23.57,1727.71,,3,59,33.783,126.105,,4,59,45.57,1874.79
1,60,12.797,1538.25,,2,60,23.684,633.168,,3,60,33.834,116.919,,4,60,45.452,1764.77
1,61,12.691,2159.86,,2,61,24.285,1357.74,,3,61,33.848,217.521,,4,61,44.954,279.423
1,62,12.262,682.955,,2,62,24.166,1383.01,,3,62,35.344,2067.43,,4,62,44.856,857.972
1,63,12.554,879.709,,2,63,23.114,1771.97,,3,63,34.827,1823.15,,4,63,45.24,1167.78
1,64,12.306,1667.39,,2,64,23.688,552.855,,3,64,35.41,1617.26,,4,64,45.408,297.595
1,65,11.599,171.454,,2,65,23.144,561.737,,3,65,34.691,1236.95,,4,65,45.452,615.341
1,66,12.477,1836.29,,2,66,23.831,1194.86,,3,66,35.099,1318.8,,4,66,46.339,2048.4
1,67,12.789,1249.5,,2,67,23.955,1461.12,,3,67,33.564,41.598,,4,67,46.373,2075.65
1,68,12.362,1606.55,,2,68,23.944,1208.02,,3,68,35.248,1984.46,,4,68,45.539,1095.9
1,69,12.584,948.637,,2,69,24.217,1394.62,,3,69,34.69,1379.37,,4,69,45.122,412.736
1,70,12.632,1862.03,,2,70,24.163,1441.62,,3,70,34.98,1550.7,,4,70,45.561,1308.57
1,71,12.614,1939.63,,2,71,23.73,1793.69,,3,71,34.785,1485.52,,4,71,45.929,1483.44
1,72,11.938,825.368,,2,72,23.495,778.672,,3,72,35.021,349.597,,4,72,45.669,1330.72
1,73,12.879,1163.35,,2,73,23.535,513.594,,3,73,34.325,795.712,,4,73,45.609,1307.14
1,74,11.715,166.904,,2,74,23.212,207.836,,3,74,34.486,1899.92,,4,74,46.402,2152.11
1,75,12.619,895.106,,2,75,23.146,790.736,,3,75,34.566,1838.11,,4,75,44.627,406.066
1,76,12.873,1441.64,,2,76,23.483,610.461,,3,76,34.921,372.983,,4,76,45.317,1781.62
1,77,13.29,1953.64,,2,77,23.963,1871.79,,3,77,33.439,260.312,,4,77,45.409,751.478
1,78,12.87,1366.08,,2,78,23.839,1240.62,,3,78,34.986,1936.19,,4,78,45.261,1141.72
1,79,11.68,1767.27,,2,79,24.392,1483.19,,3,79,35.11,1522.41,,4,79,45.217,1049.91
1,80,12.462,619.659,,2,80,24.066,2005.28,,3,80,35.258,583.804,,4,80,45.254,1333.37
1,81,11.849,48.318,,2,81,23.561,1182.81,,3,81,34.988,1486.93,,4,81,45.635,1855.51
1,82,13.216,502.232,,2,82,23.837,1166.92,,3,82,35.1,2060.34,,4,82,44.786,83.141
1,83,12.938,1419.17,,2,83,23.083,82.654,,3,83,33.932,979.319,,4,83,45.549,1377.01
1,84,12.431,1382.35,,2,84,23.35,1752.25,,3,84,33.422,211.325,,4,84,45.26,1182.58
1,85,12.081,764.802,,2,85,24.243,1449.87,,3,85,34.828,1832.86,,4,85,44.94,816.158
1,86,12.038,696.745,,2,86,23.917,1884.46,,3,86,34.775,1869.75,,4,86,44.866,1095.33
1,87,12.112,780.229,,2,87,23.223,827.384,,3,87,34.81,1382.85,,4,87,46.169,1976.31
1,88,12.281,649.962,,2,88,23.013,403.99,,3,88,35.267,1654.85,,4,88,45.819,1328.02
1,89,12.451,542.06,,2,89,23.391,688.401,,3,89,33.895,967.403,,4,89,45.401,1408.21
1,90,12.807,1843.01,,2,90,23.759,1103.78,,3,90,34.759,138.008,,4,90,44.855,958.166
1,91,13.299,1499.84,,2,91,23.243,818.86,,3,91,34.243,928.905,,4,91,45.3,1238.02
1,92,11.689,94.452,,2,92,23.438,655.77,,3,92,34.216,1181.58,,4,92,44.227,227.224
1,93,12.825,1005.58,,2,93,23.695,465.089,,3,93,33.667,184.902,,4,93,45.304,1794.55
1,94,11.635,399.099,,2,94,23.629,1533.99,,3,94,34.364,1765.16,,4,94,45.55,1865.18
1,95,12.191,762.857,,2,95,23.026,530.443,,3,95,34.971,1367.94,,4,95,45.625,723.425
1,96,12.704,2051.96,,2,96,22.701,246.451,,3,96,34.122,941.607,,4,96,45.484,1136.3
1,97,12.871,1141.65,,2,97,24.014,1233.03,,3,97,34.752,1846.19,,4,97,44.86,921.798
1,98,12.755,1240.74,,2,98,22.935,260.354,,3,98,35.344,487.732,,4,98,45.115,1265.54
1,99,12.553,2137.7,,2,99,24.153,1409.77,,3,99,33.529,203.685,,4,99,45.847,1664.04
1,100,11.597,384.496,,2,100,23.157,327.764,,3,100,34.574,1251.74,,4,100,45.423,665.151
1,101,13.678,1487.23,,2,101,23.804,1668.7,,3,101,35.834,1685.08,,4,101,45.354,1760.95
1,102,11.892,294.216,,2,102,23.646,2154.39,,3,102,34.328,773.227,,4,102,45.084,833.082
1,103,12.531,1356.89,,2,103,24.172,1279.76,,3,103,33.879,970.691,,4,103,44.421,236.437
1,104,11.57,1764.01,,2,104,23.521,585.697,,3,104,34.545,858.033,,4,104,45.511,1591.56
1,105,12.809,933.003,,2,105,24.631,1443.61,,3,105,33.505,270.36,,4,105,45.622,716.477
1,106,12.313,781.86,,2,106,23.793,470.938,,3,106,34.446,787.821,,4,106,45.405,1333.07
1,107,12.784,1246.06,,2,107,23.728,620.252,,3,107,34.487,1832.78,,4,107,45.207,1269.22
1,108,12.284,1352.32,,2,108,24.017,1443.11,,3,108,34.666,1941.65,,4,108,45.203,1066.49
1,109,13.221,453.869,,2,109,24.225,1258.42,,3,109,34.894,1577.1,,4,109,45.874,1703.48
1,110,13.327,480.661,,2,110,24.483,1432.31,,3,110,34.967,635.42,,4,110,44.18,245.054
1,111,12.704,1840.28,,2,111,23.122,882.58,,3,111,34.551,390.529,,4,111,45.541,1472.02
1,112,12.498,1377.52,,2,112,23.192,924.328,,3,112,33.682,179.215,,4,112,46.164,2024.2
1,113,12.263,758.42,,2,113,23.878,1866.55,,3,113,35.043,1974.51,,4,113,45.476,1878.49
1,114,12.79,1902.43,,2,114,23.562,1145.87,,3,114,34.594,380.401,,4,114,44.698,113.587
1,115,13.129,1426.14,,2,115,23.872,1499.74,,3,115,34.907,1449.08,,4,115,46.181,2035.64
1,116,12.93,1906.61,,2,116,22.829,375.571,,3,116,35.021,1774.2,,4,116,45.599,1514.65
1,117,12.94,1198.85,,2,117,23.886,1676.33,,3,117,34.628,727.942,,4,117,44.964,1233.4
1,118,12.182,919.594,,2,118,24.17,2013.94,,3,118,34.396,748.289,,4,118,45.12,892.513
1,119,12.33,809.382,,2,119,23.339,728.454,,3,119,35.113,1415.34,,4,119,44.769,974.478
1,120,12.758,1001.98,,2,120,23.088,958.371,,3,120,34.836,1564.82,,4,120,45.138,1111.45
1,121,13.264,1468.48,,2,121,23.666,1215.47,,3,121,34.301,1131.33,,4,121,44.417,222.775
1,122,11.526,93.663,,2,122,23.495,778.274,,3,122,34.658,1930.24,,4,122,45.359,133.181
1,123,12.369,1834.93,,2,123,24.027,1292.65,,3,123,34.499,1175.59,,4,123,44.373,203.05
1,124,12.101,1658.31,,2,124,23.41,1143.95,,3,124,35.578,481.493,,4,124,44.723,1096.06
1,125,11.574,156.178,,2,125,23.75,1843.21,,3,125,34.637,582.805,,4,125,45.507,1220.4
1,126,13.163,1971.19,,2,126,23.393,1778.79,,3,126,34.632,576.037,,4,126,45.363,1337.61
1,127,12.238,807.061,,2,127,24.1,1386.95,,3,127,35.011,2036.64,,4,127,45.02,758.311
1,128,11.954,730.517,,2,128,23.413,242.969,,3,128,34.883,1497.35,,4,128,44.722,390.921
1,129,13.151,488.523,,2,129,24.408,1899.99,,3,129,34.878,1508.93,,4,129,46.147,2046.75
1,130,11.207,185.767,,2,130,23.038,989.596,,3,130,34.583,861.266,,4,130,45.539,1606.08
1,131,12.295,1654.75,,2,131,23.153,565.685,,3,131,35.371,2086.73,,4,131,46.37,2148.8
1,132,11.881,389.101,,2,132,23.064,1063.78,,3,132,35.131,1477.99,,4,132,45.281,680.337
1,133,13.341,1066.4,,2,133,23.146,325.616,,3,133,34.481,1190.1,,4,133,45.756,1472.72
1,134,12.157,756.62,,2,134,23.857,2017.44,,3,134,34.998,2017.98,,4,134,45.266,1149.1
1,135,12.4,2105.06,,2,135,24.221,1421.48,,3,135,34.67,1291.36,,4,135,45.094,1046.56
1,136,11.223,192.066,,2,136,23.806,1478.36,,3,136,34.962,1329.5,,4,136,46.204,1956.76
1,137,11.412,175.251,,2,137,22.935,943.136,,3,137,34.851,1501.23,,4,137,44.997,875.999
1,138,13.204,1214.81,,2,138,23.512,1790.49,,3,138,34.544,1231.08,,4,138,44.713,361.474
1,139,12.389,573.745,,2,139,23.051,1029.91,,3,139,33.451,86.582,,4,139,46.082,462.518
1,140,11.906,407.891,,2,140,23.792,1479.3,,3,140,35.386,434.133,,4,140,46.054,2059.53
1,141,11.697,1766.05,,2,141,23.091,2163.6,,3,141,35.412,2105.38,,4,141,45.533,1509.65
1,142,11.32,198.923,,2,142,23.553,1550.05,,3,142,33.999,1015.52,,4,142,44.993,340.316
1,143,12.892,453.166,,2,143,24.565,1917.07,,3,143,33.821,1056.93,,4,143,46.19,2038.15
1,144,12.452,2079.96,,2,144,23.404,419.705,,3,144,34.346,151.231,,4,144,45.408,1148.76
1,145,12.468,1565.54,,2,145,23.626,492.358,,3,145,34.366,719.946,,4,145,45.636,1896.07
1,146,12.741,1929.39,,2,146,22.901,255.479,,3,146,33.923,1067.08,,4,146,44.581,923.489
1,147,13.275,1463.98,,2,147,23.545,417.98,,3,147,34.968,1325.33,,4,147,44.909,932.781
1,148,12.378,568.898,,2,148,22.968,552.236,,3,148,34.44,1187.88,,4,148,46.322,2055.9
1,149,12.266,1566.01,,2,149,23.18,404.545,,3,149,35.448,1667.17,,,,,
1,150,12.595,901.156,,2,150,23.892,782.65,,3,150,34.621,1755.29,,,,,
1,151,12.43,2046.65,,2,151,23.775,2087.39,,3,151,34.4,901.794,,,,,
,,,,,2,152,23.278,1007.59,,3,152,34.468,1347.24,,,,,
,,,,,2,153,24.655,1371.36,,3,153,34.707,2029.74,,,,,
,,,,,2,154,23.392,737.491,,3,154,34.628,1224.81,,,,,
,,,,,2,155,23.313,1745,,3,155,35.2,414.163,,,,,
,,,,,2,156,24.084,1436.77,,3,156,33.529,187.51,,,,,
,,,,,2,157,23.666,1564.04,,3,157,35.185,2053.34,,,,,
,,,,,,,,,,3,158,34.487,613.167,,,,,
,,,,,,,,,,3,159,33.756,1070.93,,,,,
,,,,,,,,,,3,160,34.67,391.651,,,,,
,,,,,,,,,,3,161,34.787,1566.75,,,,,
,,,,,,,,,,3,162,35.172,1821.44,,,,,
,,,,,,,,,,3,163,35.201,485.269,,,,,
,,,,,,,,,,3,164,34.437,836.599,,,,,
,,,,,,,,,,3,165,35.071,1465.46,,,,,
,,,,,,,,,,3,166,35.507,1696.07,,,,,
,,,,,,,,,,3,167,34.606,848.219,,,,,
,,,,,,,,,,3,168,35.297,425.203,,,,,
,,,,,,,,,,3,169,34.518,723.13,,,,,
,,,,,,,,,,3,170,33.666,242.962,,,,,
,,,,,,,,,,3,171,34.287,1161.39,,,,,
,,,,,,,,,,3,172,35.042,406.037,,,,,
,,,,,,,,,,3,173,33.744,265.213,,,,,
,,,,,,,,,,3,174,34.506,897.697,,,,,
,,,,,,,,,,3,175,35.468,1704.33,,,,,
,,,,,,,,,,3,176,33.983,1112.4,,,,,
,,,,,,,,,,3,177,34.678,752.725,,,,,
,,,,,,,,,,3,178,34.686,1899.82,,,,,
,,,,,,,,,,3,179,34.771,1378.34,,,,,
,,,,,,,,,,3,180,34.531,845.28,,,,,
,,,,,,,,,,3,181,34.002,1069.75,,,,,
,,,,,,,,,,3,182,35.031,1576.97,,,,,
